LogFilename: 2020-03-08-19:41:10_monitoringLog
JSonLogFilename: 2020-03-08-19:41:10_monitoringLog
vector_extension	format	bitwidth	countValuesSmall	countValuesLarge	repetition	runtime:µs	runtime compr [µs]	runtime decompr [µs]	check
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	25	1024	134217728	8	239395	177706	42497	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	26	1024	134217728	8	261243	196288	44761	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	26	1024	134217728	8	244321	186642	37772	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	27	1024	134217728	8	270815	202756	47164	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	27	1024	134217728	8	260420	191602	48302	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	28	1024	134217728	8	280511	210823	48103	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	28	1024	134217728	8	259260	197823	40199	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	29	1024	134217728	8	288763	216679	49783	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	29	1024	134217728	8	281465	205587	54017	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	30	1024	134217728	8	297918	224017	50938	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	30	1024	134217728	8	282463	211552	48346	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	31	1024	134217728	8	306834	230409	52753	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	31	1024	134217728	8	300585	219154	58185	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	32	1024	134217728	8	313415	238202	50898	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	32	1024	134217728	8	295554	227510	44083	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	33	1024	134217728	8	325298	244961	55438	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	33	1024	134217728	8	305939	232517	48827	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	34	1024	134217728	8	333302	250124	57628	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	34	1024	134217728	8	313803	239045	49450	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	35	1024	134217728	8	343220	258549	58483	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	35	1024	134217728	8	326626	248894	51770	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	36	1024	134217728	8	349716	265727	57156	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	36	1024	134217728	8	330754	253048	51111	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	37	1024	134217728	8	359973	271096	61399	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	37	1024	134217728	8	344028	262169	54617	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	38	1024	134217728	8	370261	278100	64076	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	38	1024	134217728	8	349258	265793	55594	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	39	1024	134217728	8	383484	284513	70283	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	39	1024	134217728	8	359196	273169	57527	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	40	1024	134217728	8	382977	290816	62765	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	40	1024	134217728	8	364787	279188	56461	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	41	1024	134217728	8	398864	301733	67085	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	41	1024	134217728	8	377406	287078	60475	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	42	1024	134217728	8	405722	305342	69638	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	42	1024	134217728	8	385561	292965	62066	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	43	1024	134217728	8	417872	316935	69573	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	43	1024	134217728	8	395101	300868	63079	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	44	1024	134217728	8	424127	323554	68574	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	44	1024	134217728	8	399979	306422	61813	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	45	1024	134217728	8	434605	329415	72531	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	45	1024	134217728	8	411759	313463	65852	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	46	1024	134217728	8	441167	331895	76013	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	46	1024	134217728	8	421257	319661	68539	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	47	1024	134217728	8	448855	339429	75455	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	47	1024	134217728	8	435218	332857	68673	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	48	1024	134217728	8	452478	344498	73375	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	48	1024	134217728	8	436244	335238	66648	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	49	1024	134217728	8	465553	352301	78036	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	49	1024	134217728	8	448063	341958	71132	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	50	1024	134217728	8	476539	358825	81774	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	50	1024	134217728	8	458014	346645	75694	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	51	1024	134217728	8	484174	366817	80855	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	51	1024	134217728	8	464309	354023	74025	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	52	1024	134217728	8	488602	371893	79474	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	52	1024	134217728	8	472194	362915	72404	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	53	1024	134217728	8	501354	379969	83539	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	53	1024	134217728	8	486308	371984	76713	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	54	1024	134217728	8	512877	386268	88150	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	54	1024	134217728	8	495489	373370	83917	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	55	1024	134217728	8	519883	394408	86324	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	55	1024	134217728	8	499591	381044	79325	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	56	1024	134217728	8	528042	403449	84738	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	56	1024	134217728	8	505402	388214	77758	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	57	1024	134217728	8	544354	414938	89104	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	57	1024	134217728	8	516959	394691	81990	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	58	1024	134217728	8	552253	416597	94569	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	58	1024	134217728	8	537684	405683	91229	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	59	1024	134217728	8	553566	420067	91811	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	59	1024	134217728	8	541587	415285	84749	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	60	1024	134217728	8	561050	427950	90615	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	60	1024	134217728	8	546005	420777	83142	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	61	1024	134217728	8	572640	435322	94431	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	61	1024	134217728	8	551429	421175	87366	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	62	1024	134217728	8	584644	439907	100746	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	62	1024	134217728	8	566508	427119	96134	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	63	1024	134217728	8	598663	447609	106843	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	63	1024	134217728	8	572772	438771	89993	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	64	1024	134217728	8	594495	453693	95884	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	64	1024	134217728	8	575213	443273	87389	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	1	1024	134217728	9	40851	22320	16393	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	1	1024	134217728	9	13569	6530	5773	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	2	1024	134217728	9	46997	27984	16184	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	2	1024	134217728	9	24198	16025	5759	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	3	1024	134217728	9	55860	34806	17233	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	3	1024	134217728	9	34341	23455	7569	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	4	1024	134217728	9	64342	42467	16932	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	4	1024	134217728	9	41859	29530	7922	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	5	1024	134217728	9	73297	48721	18670	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	5	1024	134217728	9	51995	37385	9147	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	6	1024	134217728	9	81640	55715	19168	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	6	1024	134217728	9	60596	43887	10365	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	7	1024	134217728	9	91034	62546	21000	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	7	1024	134217728	9	71423	52655	11864	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	8	1024	134217728	9	97850	68816	20808	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	8	1024	134217728	9	78149	57129	13102	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	9	1024	134217728	9	108797	76593	23212	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	9	1024	134217728	9	88685	65533	14588	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	10	1024	134217728	9	117485	83910	23970	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	10	1024	134217728	9	96921	72021	15645	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	11	1024	134217728	9	128337	92384	25710	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	11	1024	134217728	9	106936	79196	17818	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	12	1024	134217728	9	134948	97658	26290	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	12	1024	134217728	9	114746	85632	18419	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	13	1024	134217728	9	145263	105579	28043	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	13	1024	134217728	9	125640	93200	21130	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	14	1024	134217728	9	153469	111871	29250	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	14	1024	134217728	9	132698	99664	21027	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	15	1024	134217728	9	162950	118553	31405	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	15	1024	134217728	9	144080	106933	24498	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	16	1024	134217728	9	168927	125026	30232	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	16	1024	134217728	9	149746	112829	23544	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	17	1024	134217728	9	180022	132526	33123	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	17	1024	134217728	9	163001	120889	28071	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	18	1024	134217728	9	189680	140399	34219	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	18	1024	134217728	9	169133	127691	26762	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	19	1024	134217728	9	199630	147623	36316	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	19	1024	134217728	9	181704	135198	31148	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	20	1024	134217728	9	207002	153621	36962	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	20	1024	134217728	9	188659	143275	29302	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	21	1024	134217728	9	217587	161518	39017	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	21	1024	134217728	9	201982	150635	34639	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	22	1024	134217728	9	224463	168090	38651	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	22	1024	134217728	9	208093	158435	32255	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	23	1024	134217728	9	235503	175061	42079	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	23	1024	134217728	9	220310	163471	38694	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	24	1024	134217728	9	246336	184586	42626	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	24	1024	134217728	9	223235	169614	34815	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	25	1024	134217728	9	255175	190537	44820	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	25	1024	134217728	9	243133	180908	42749	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	26	1024	134217728	9	261471	196158	44815	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	26	1024	134217728	9	241939	183962	37788	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	27	1024	134217728	9	271485	202725	47594	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	27	1024	134217728	9	260829	191714	48291	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	28	1024	134217728	9	282185	212028	47975	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	28	1024	134217728	9	259658	197817	40232	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	29	1024	134217728	9	289194	216680	49986	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	29	1024	134217728	9	277017	205680	49106	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	30	1024	134217728	9	297864	223879	50737	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	30	1024	134217728	9	278095	211677	43476	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	31	1024	134217728	9	306966	230278	52815	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	31	1024	134217728	9	300218	218869	57830	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	32	1024	134217728	9	312158	236697	50897	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	32	1024	134217728	9	295884	227562	44126	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	33	1024	134217728	9	326366	245462	55657	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	33	1024	134217728	9	306274	232491	48840	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	34	1024	134217728	9	335299	251936	57501	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	34	1024	134217728	9	316132	241064	49451	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	35	1024	134217728	9	342749	257740	58475	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	35	1024	134217728	9	325162	247293	51666	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	36	1024	134217728	9	351069	266890	57090	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	36	1024	134217728	9	331702	253682	51135	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	37	1024	134217728	9	360077	270948	61356	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	37	1024	134217728	9	344175	262040	54608	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	38	1024	134217728	9	370001	277482	64116	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	38	1024	134217728	9	349560	265765	55610	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	39	1024	134217728	9	384180	284684	70384	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	39	1024	134217728	9	359539	273126	57543	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	40	1024	134217728	9	383172	290544	62826	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	40	1024	134217728	9	365696	279743	56492	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	41	1024	134217728	9	397545	300073	67187	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	41	1024	134217728	9	379605	289015	60449	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	42	1024	134217728	9	408813	307901	69947	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	42	1024	134217728	9	386084	293398	61896	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	43	1024	134217728	9	418828	317476	69749	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	43	1024	134217728	9	395963	301295	63285	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	44	1024	134217728	9	422675	321833	68565	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	44	1024	134217728	9	400229	306375	61814	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	45	1024	134217728	9	433329	327871	72464	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	45	1024	134217728	9	412275	313408	66165	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	46	1024	134217728	9	446232	336256	76303	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	46	1024	134217728	9	421404	319503	68516	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	47	1024	134217728	9	448518	338783	75478	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	47	1024	134217728	9	435330	332743	68609	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	48	1024	134217728	9	452414	343974	73541	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	48	1024	134217728	9	436527	335167	66734	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	49	1024	134217728	9	466590	353053	78042	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	49	1024	134217728	9	446735	340295	71152	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	50	1024	134217728	9	476616	358749	81648	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	50	1024	134217728	9	458412	346549	75981	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	51	1024	134217728	9	484211	366543	80797	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	51	1024	134217728	9	464764	353943	74186	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	52	1024	134217728	9	489000	372072	79483	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	52	1024	134217728	9	471539	361950	72430	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	53	1024	134217728	9	500499	378937	83497	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	53	1024	134217728	9	482920	368300	76757	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	54	1024	134217728	9	513862	386684	88361	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	54	1024	134217728	9	496152	373523	84162	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	55	1024	134217728	9	518620	392849	86361	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	55	1024	134217728	9	499891	381101	79297	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	56	1024	134217728	9	525318	400564	84659	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	56	1024	134217728	9	506416	388469	77818	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	57	1024	134217728	9	535614	405887	89172	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	57	1024	134217728	9	523831	401313	82018	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	58	1024	134217728	9	551678	415744	94545	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	58	1024	134217728	9	541897	409712	91146	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	59	1024	134217728	9	553401	419817	91662	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	59	1024	134217728	9	540504	414232	84513	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	60	1024	134217728	9	561060	427668	90714	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	60	1024	134217728	9	546970	421499	83160	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	61	1024	134217728	9	572062	434022	94428	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	61	1024	134217728	9	551413	420962	87379	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	62	1024	134217728	9	594402	449693	100798	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	62	1024	134217728	9	566490	426761	96100	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	63	1024	134217728	9	598482	447080	106931	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	63	1024	134217728	9	568861	434519	90049	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	64	1024	134217728	9	594897	453741	95876	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	64	1024	134217728	9	574963	442555	87491	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	1	1024	134217728	10	41025	22294	16423	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	1	1024	134217728	10	13808	6520	5843	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	2	1024	134217728	10	47112	27994	16104	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	2	1024	134217728	10	24449	16040	5758	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	3	1024	134217728	10	56244	34905	17218	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	3	1024	134217728	10	34617	23522	7534	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	4	1024	134217728	10	64845	42695	16925	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	4	1024	134217728	10	42251	29644	7904	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	5	1024	134217728	10	73728	48972	18535	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	5	1024	134217728	10	52522	37581	9163	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	6	1024	134217728	10	82014	55718	19230	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	6	1024	134217728	10	60989	43918	10444	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	7	1024	134217728	10	91359	62552	21006	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	7	1024	134217728	10	70534	51404	11651	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	8	1024	134217728	10	98228	68848	20866	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	8	1024	134217728	10	78305	57025	13074	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	9	1024	134217728	10	110696	76582	24929	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	9	1024	134217728	10	88721	65202	14656	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	10	1024	134217728	10	117135	83556	23695	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	10	1024	134217728	10	97032	71819	15672	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	11	1024	134217728	10	127047	90669	25755	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	11	1024	134217728	10	107345	79393	17711	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	12	1024	134217728	10	135211	97445	26482	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	12	1024	134217728	10	116303	86971	18435	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	13	1024	134217728	10	146658	105964	28741	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	13	1024	134217728	10	125905	93324	20974	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	14	1024	134217728	10	153953	111838	29467	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	14	1024	134217728	10	133050	99680	21060	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	15	1024	134217728	10	163695	119004	31350	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	15	1024	134217728	10	145217	107393	24841	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	16	1024	134217728	10	169145	124903	30230	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	16	1024	134217728	10	149956	112708	23570	1
